state,county,population,date,type,value,lat,long
IN,Martin,10217,2020-03-13,cases,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-13,deaths,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-14,cases,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-14,deaths,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-15,cases,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-15,deaths,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-16,cases,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-16,deaths,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-17,cases,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-17,deaths,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-18,cases,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-18,deaths,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-19,cases,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-19,deaths,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-20,cases,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-20,deaths,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-21,cases,0,38.7099921,-86.80373186
IN,Martin,10217,2020-03-21,deaths,0,38.7099921,-86.80373186
IN,Washington,27943,2020-03-13,cases,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-13,deaths,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-14,cases,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-14,deaths,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-15,cases,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-15,deaths,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-16,cases,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-16,deaths,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-17,cases,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-17,deaths,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-18,cases,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-18,deaths,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-19,cases,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-19,deaths,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-20,cases,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-20,deaths,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-21,cases,0,38.60219804,-86.1049363
IN,Washington,27943,2020-03-21,deaths,0,38.60219804,-86.1049363
IN,Parke,16927,2020-03-13,cases,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-13,deaths,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-14,cases,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-14,deaths,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-15,cases,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-15,deaths,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-16,cases,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-16,deaths,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-17,cases,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-17,deaths,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-18,cases,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-18,deaths,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-19,cases,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-19,deaths,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-20,cases,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-20,deaths,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-21,cases,0,39.77202286,-87.20375833
IN,Parke,16927,2020-03-21,deaths,0,39.77202286,-87.20375833
IN,Kosciusko,79344,2020-03-13,cases,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-13,deaths,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-14,cases,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-14,deaths,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-15,cases,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-15,deaths,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-16,cases,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-16,deaths,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-17,cases,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-17,deaths,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-18,cases,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-18,deaths,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-19,cases,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-19,deaths,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-20,cases,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-20,deaths,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-21,cases,0,41.24521668,-85.86312322
IN,Kosciusko,79344,2020-03-21,deaths,0,41.24521668,-85.86312322
IN,Wayne,65936,2020-03-13,cases,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-13,deaths,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-14,cases,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-14,deaths,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-15,cases,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-15,deaths,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-16,cases,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-16,deaths,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-17,cases,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-17,deaths,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-18,cases,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-18,deaths,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-19,cases,1,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-19,deaths,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-20,cases,1,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-20,deaths,0,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-21,cases,1,39.8633444,-85.01044989
IN,Wayne,65936,2020-03-21,deaths,0,39.8633444,-85.01044989
IN,Montgomery,38346,2020-03-13,cases,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-13,deaths,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-14,cases,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-14,deaths,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-15,cases,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-15,deaths,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-16,cases,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-16,deaths,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-17,cases,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-17,deaths,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-18,cases,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-18,deaths,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-19,cases,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-19,deaths,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-20,cases,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-20,deaths,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-21,cases,0,40.04034823,-86.89335024
IN,Montgomery,38346,2020-03-21,deaths,0,40.04034823,-86.89335024
IN,Hancock,76351,2020-03-13,cases,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-13,deaths,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-14,cases,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-14,deaths,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-15,cases,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-15,deaths,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-16,cases,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-16,deaths,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-17,cases,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-17,deaths,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-18,cases,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-18,deaths,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-19,cases,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-19,deaths,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-20,cases,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-20,deaths,0,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-21,cases,1,39.82304555,-85.77566351
IN,Hancock,76351,2020-03-21,deaths,0,39.82304555,-85.77566351
IN,Vigo,107386,2020-03-13,cases,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-13,deaths,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-14,cases,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-14,deaths,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-15,cases,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-15,deaths,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-16,cases,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-16,deaths,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-17,cases,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-17,deaths,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-18,cases,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-18,deaths,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-19,cases,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-19,deaths,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-20,cases,1,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-20,deaths,0,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-21,cases,2,39.42944561,-87.39169027
IN,Vigo,107386,2020-03-21,deaths,0,39.42944561,-87.39169027
IN,Jefferson,32208,2020-03-13,cases,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-13,deaths,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-14,cases,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-14,deaths,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-15,cases,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-15,deaths,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-16,cases,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-16,deaths,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-17,cases,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-17,deaths,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-18,cases,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-18,deaths,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-19,cases,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-19,deaths,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-20,cases,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-20,deaths,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-21,cases,0,38.78576239,-85.43633383
IN,Jefferson,32208,2020-03-21,deaths,0,38.78576239,-85.43633383
IN,Huntington,36240,2020-03-13,cases,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-13,deaths,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-14,cases,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-14,deaths,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-15,cases,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-15,deaths,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-16,cases,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-16,deaths,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-17,cases,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-17,deaths,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-18,cases,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-18,deaths,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-19,cases,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-19,deaths,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-20,cases,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-20,deaths,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-21,cases,0,40.82907273,-85.48822092
IN,Huntington,36240,2020-03-21,deaths,0,40.82907273,-85.48822092
IN,Harrison,40350,2020-03-13,cases,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-13,deaths,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-14,cases,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-14,deaths,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-15,cases,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-15,deaths,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-16,cases,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-16,deaths,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-17,cases,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-17,deaths,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-18,cases,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-18,deaths,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-19,cases,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-19,deaths,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-20,cases,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-20,deaths,0,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-21,cases,1,38.19467379,-86.10948271
IN,Harrison,40350,2020-03-21,deaths,0,38.19467379,-86.10948271
IN,Wabash,31280,2020-03-13,cases,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-13,deaths,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-14,cases,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-14,deaths,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-15,cases,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-15,deaths,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-16,cases,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-16,deaths,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-17,cases,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-17,deaths,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-18,cases,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-18,deaths,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-19,cases,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-19,deaths,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-20,cases,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-20,deaths,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-21,cases,0,40.84704239,-85.79328272
IN,Wabash,31280,2020-03-21,deaths,0,40.84704239,-85.79328272
IN,Delaware,114772,2020-03-13,cases,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-13,deaths,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-14,cases,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-14,deaths,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-15,cases,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-15,deaths,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-16,cases,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-16,deaths,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-17,cases,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-17,deaths,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-18,cases,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-18,deaths,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-19,cases,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-19,deaths,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-20,cases,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-20,deaths,0,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-21,cases,1,40.22787247,-85.39732772
IN,Delaware,114772,2020-03-21,deaths,1,40.22787247,-85.39732772
IN,Posey,25540,2020-03-13,cases,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-13,deaths,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-14,cases,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-14,deaths,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-15,cases,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-15,deaths,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-16,cases,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-16,deaths,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-17,cases,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-17,deaths,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-18,cases,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-18,deaths,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-19,cases,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-19,deaths,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-20,cases,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-20,deaths,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-21,cases,0,38.02097333,-87.86480429
IN,Posey,25540,2020-03-21,deaths,0,38.02097333,-87.86480429
IN,Spencer,20327,2020-03-13,cases,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-13,deaths,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-14,cases,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-14,deaths,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-15,cases,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-15,deaths,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-16,cases,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-16,deaths,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-17,cases,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-17,deaths,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-18,cases,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-18,deaths,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-19,cases,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-19,deaths,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-20,cases,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-20,deaths,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-21,cases,0,38.01519732,-87.0079644
IN,Spencer,20327,2020-03-21,deaths,0,38.01519732,-87.0079644
IN,Ohio,5844,2020-03-13,cases,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-13,deaths,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-14,cases,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-14,deaths,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-15,cases,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-15,deaths,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-16,cases,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-16,deaths,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-17,cases,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-17,deaths,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-18,cases,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-18,deaths,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-19,cases,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-19,deaths,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-20,cases,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-20,deaths,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-21,cases,0,38.955305,-84.96515993
IN,Ohio,5844,2020-03-21,deaths,0,38.955305,-84.96515993
IN,Carroll,20127,2020-03-13,cases,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-13,deaths,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-14,cases,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-14,deaths,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-15,cases,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-15,deaths,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-16,cases,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-16,deaths,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-17,cases,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-17,deaths,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-18,cases,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-18,deaths,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-19,cases,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-19,deaths,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-20,cases,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-20,deaths,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-21,cases,0,40.5807832,-86.56198812
IN,Carroll,20127,2020-03-21,deaths,0,40.5807832,-86.56198812
IN,Warren,8263,2020-03-13,cases,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-13,deaths,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-14,cases,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-14,deaths,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-15,cases,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-15,deaths,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-16,cases,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-16,deaths,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-17,cases,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-17,deaths,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-18,cases,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-18,deaths,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-19,cases,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-19,deaths,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-20,cases,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-20,deaths,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-21,cases,0,40.34728141,-87.35602659
IN,Warren,8263,2020-03-21,deaths,0,40.34728141,-87.35602659
IN,Franklin,22736,2020-03-13,cases,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-13,deaths,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-14,cases,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-14,deaths,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-15,cases,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-15,deaths,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-16,cases,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-16,deaths,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-17,cases,2,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-17,deaths,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-18,cases,2,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-18,deaths,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-19,cases,2,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-19,deaths,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-20,cases,2,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-20,deaths,0,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-21,cases,2,39.4142482,-85.06062647
IN,Franklin,22736,2020-03-21,deaths,0,39.4142482,-85.06062647
IN,Pulaski,12469,2020-03-13,cases,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-13,deaths,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-14,cases,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-14,deaths,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-15,cases,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-15,deaths,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-16,cases,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-16,deaths,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-17,cases,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-17,deaths,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-18,cases,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-18,deaths,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-19,cases,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-19,deaths,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-20,cases,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-20,deaths,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-21,cases,0,41.04166107,-86.69890683
IN,Pulaski,12469,2020-03-21,deaths,0,41.04166107,-86.69890683
IN,Jay,20764,2020-03-13,cases,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-13,deaths,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-14,cases,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-14,deaths,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-15,cases,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-15,deaths,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-16,cases,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-16,deaths,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-17,cases,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-17,deaths,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-18,cases,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-18,deaths,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-19,cases,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-19,deaths,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-20,cases,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-20,deaths,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-21,cases,0,40.43781032,-85.00576229
IN,Jay,20764,2020-03-21,deaths,0,40.43781032,-85.00576229
IN,Wells,28206,2020-03-13,cases,0,40.72934187,-85.22132966
IN,Wells,28206,2020-03-13,deaths,0,40.72934187,-85.22132966
IN,Wells,28206,2020-03-14,cases,1,40.72934187,-85.22132966
IN,Wells,28206,2020-03-14,deaths,0,40.72934187,-85.22132966
IN,Wells,28206,2020-03-15,cases,1,40.72934187,-85.22132966
IN,Wells,28206,2020-03-15,deaths,0,40.72934187,-85.22132966
